0.1504885,-0.2999715,-0.1334929,0.5928163,0.7927115,0.1736825,0.3585938,1.8450941
4.6105381,3.4140271,3.4917721,4.8161730,4.0436990,3.7400910,4.3858613,3.1393521
3.2860052,2.6073526,2.8261744,3.9651514,3.8515018,3.1852735,3.7614915,2.8821449
2.7164928,2.1419171,2.1548114,2.3187353,3.4459435,2.8945489,2.9329604,2.1589351
2.7599706,2.3397058,1.8072796,1.7828946,2.3662918,2.5214617,2.0005380,1.2666604
1.4721840,0.9881866,0.4299617,1.5111922,1.2160185,0.3428060,-0.1065297,1.7138489
0.1704302,-0.7145259,-1.2015188,0.0188871,-0.7080503,-1.9841421,-1.5424425,-0.1482611
-0.5612565,-2.1139492,-2.8178382,-2.2197894,-3.3659137,-3.9152934,-2.9570386,-3.8782709
-0.0596286,-2.5696093,-2.8091758,-3.0397612,-3.7508646,-4.1408891,-3.7460449,-3.9778445
0.3143730,-1.5297707,-1.0851854,-2.3308679,-2.1859891,-2.4747564,-2.6306895,-1.0365838
1.2961095,1.4999448,1.8314847,0.6333648,1.0735361,0.8365635,0.8379847,2.1562842
1.8200979,2.8470223,2.9001345,2.4577864,3.2129035,2.6638908,2.7953866,3.4210078
1.3607938,1.8949950,1.3445855,1.4488184,1.7281146,1.3021278,1.3265348,1.0219020
-0.6167120,0.2248931,-0.6667984,-0.2347057,-0.7518450,-0.5795895,-0.1758130,-1.2191865
-1.5213329,0.0087219,-0.4965645,-0.4227057,-0.6533365,-0.1391217,0.4487740,-0.9471069
-0.7020017,0.5786588,-0.1662775,-0.4734025,-0.5105556,-0.2068911,-0.4902924,-1.2476077
-1.8131627,-0.7075899,-1.4804407,-1.5570095,-1.5121816,-1.6129544,-2.0018830,-0.8665195
-1.9914216,-0.6701342,-0.7524581,-0.9854359,-0.2705442,-0.2354060,0.0675252,0.5513978
-0.5268136,0.3065819,0.3971028,0.3366927,1.0241877,1.2115324,1.1382259,-0.2079068
-0.3141493,-0.0360733,0.1813903,0.9610559,0.8401650,0.7130679,0.5376818,-0.6433263
-0.5152955,-0.4106512,0.2117975,1.1163918,0.6403421,0.2431539,0.5012651,-0.3805406
-0.4673126,-1.3366240,-0.6631227,-0.2919287,-0.8086180,-0.9789665,-1.2901154,-2.5801669
0.0244602,-2.2955650,-1.6828861,-1.5385479,-1.7296032,-1.6582375,-2.3074743,-3.4374312
2.3009356,-0.4655844,0.0513188,0.5325347,0.7148647,0.5295413,0.2451250,-0.4732904
3.5505095,1.4180084,1.9386648,2.5451190,2.7581254,2.1397080,2.1164351,2.1647836
4.0444446,1.9299356,2.5512313,2.5367370,2.3171971,1.6455474,2.0357336,2.2319275
2.6473317,0.3384819,0.6393885,0.4113955,-0.2066638,-0.8354518,-0.7871202,0.5590853
1.0286679,-1.1244046,-1.0672505,-0.5285611,-1.0023097,-1.6093665,-2.1449691,-1.1918965
2.0181132,0.1106090,-0.0226841,1.1793113,0.8236501,0.3042491,-0.0088630,0.1302408
2.7498864,1.6175579,0.5698121,1.8403133,1.3720231,1.0464063,0.6723566,2.6815869
1.0751317,0.9649309,-0.2284854,0.9499014,1.0117156,0.4607500,0.0570142,2.6441356
0.3174925,1.0738566,0.8960872,1.4487278,1.7940199,1.5682647,1.5481485,2.5025287
-1.6021280,-0.3056714,0.0156640,-0.1869270,-0.3430792,0.5490389,0.3055640,0.9578072
-3.7090582,-2.2075061,-2.2864239,-2.4958512,-2.9132253,-1.9847346,-2.5696921,-1.4705907
