15.1836271,15.2842374,19.9133734,14.1119271,12.5205434,13.5739961,14.1224767,17.6730505
-6.9061469,-4.9195976,-5.1236330,-3.5094337,-5.2968402,-4.6472120,-6.0791665,-10.2777783
-2.0501460,0.0390672,-1.6970466,0.6933076,-1.6584669,-0.8947829,-1.7413439,-1.4440967
-4.6219733,-3.1004136,-4.3503036,-1.7218958,-3.9530557,-2.4358466,-3.4564343,-2.6961135
-4.6451263,-3.6690100,-4.6542856,-2.4477966,-3.7712200,-2.0103284,-3.4666902,-3.9075875
-0.4176357,0.1859383,-0.3376173,0.6324110,0.0282600,2.5511344,1.8356233,0.2892910
-3.7259108,-3.1618448,-4.0555000,-2.1634626,-1.2152974,-0.6236275,-0.5622804,-3.8227752
-0.2060620,0.1012612,-0.5297095,0.3437577,1.4585631,0.3282956,0.5194569,0.0279501
0.3326965,-0.2310371,-0.4488070,0.2806631,-0.6701465,0.2812270,-0.4548677,-0.8604175
-0.2054711,-0.8572542,-0.2980842,0.0006887,-1.5549384,0.2479639,-0.4772590,-0.7705702
-1.2516991,-1.5640401,-1.6088518,-1.5982167,-1.3557420,-0.9137342,-1.2902572,0.1962680
-2.1852824,-2.2580033,-1.9738114,-2.6907332,-1.9352643,-1.3127686,-1.4913872,-0.4650911
-3.7323095,-2.3007480,-0.5654167,-1.9386488,-1.6380444,-0.9970490,-0.6840573,-2.7551675
-1.4303184,0.2255000,1.9564967,0.5260669,1.5522898,1.2233452,1.6043402,-0.0490112
-1.1489108,-0.8734958,-0.3110789,-1.1621606,0.3141248,0.2439610,-0.0672642,-0.2959732
-1.6985344,-2.1257845,-1.8221322,-2.5721364,-1.9583083,-1.7746372,-1.7844272,-2.6643647
2.3120914,1.7361598,2.6119442,0.6962596,0.3311193,0.9136972,1.7573848,1.3051253
0.4078909,0.0132626,0.1101329,-1.1537384,-1.2776663,-0.3392680,-0.5539776,-0.7672018
-0.7483940,-0.9318967,-1.6343171,-1.6125446,-1.4692892,-1.6865884,-2.4032065,-1.3616943
-0.0030528,0.1462342,-1.3320571,-0.2922287,-0.4933921,-1.2977123,-0.8696584,0.3954987
2.4368708,2.5501848,1.5564151,2.0556323,2.0881203,1.4429875,2.6456424,2.7721780
0.8208432,0.9189454,0.5284560,0.5244998,1.4543169,0.8861081,1.7605048,0.1825190
0.6393403,0.6947014,0.4457244,0.2051905,1.3821562,1.2354206,1.6053022,0.5250270
1.1972582,0.5450777,0.2501081,0.7916506,1.9279950,0.6892463,0.9906068,0.7144911
1.3978343,0.7027460,0.2682381,1.3467812,2.0448591,0.1974773,0.2999404,0.8703054
-2.9874288,-2.9729561,-3.6545203,-1.1795187,-1.8625798,-1.7745406,-2.1205580,-1.1401566
-2.6562977,-2.4830762,-1.6346169,-0.7924132,-2.2041436,-0.8150361,-0.3821995,1.0043031
-2.4757120,-2.3430604,-1.8720588,-2.1099599,-2.6796130,-2.0292890,-1.7878024,-2.2810207
2.1956619,1.3692401,1.5084285,1.3871616,1.2767881,0.4458722,0.2282735,0.8442062
