-1.9654791,-1.8158064,-2.2249639,-1.9153135,-3.5278950,-1.6119386,-1.2049843,-0.8229101
-0.7533963,-0.7430420,-0.9536697,-0.5961068,-0.4539066,-0.2339581,-0.9833464,0.3016146
1.1761762,0.5764607,1.1109567,1.2608415,2.2674823,1.8952325,0.5647985,1.2923783
1.4068950,0.4869646,1.5337668,1.8887444,2.5375525,2.2875416,1.5309712,0.8770911
0.6938638,0.8776440,1.1654037,1.4203304,2.0908194,1.6497741,1.5011865,-0.2339045
0.4842799,2.0866816,1.6205046,1.2889513,1.3126982,1.7829887,1.8911658,-0.0546557
0.1660377,1.9203315,1.3727108,0.8175657,-0.1673174,1.3376361,1.1941506,0.2982259
-0.4332072,0.4988284,0.3566325,0.3591626,-1.2153025,0.2886393,-0.4990872,0.1699116
-0.1834301,0.1447127,0.4143643,0.9446128,-0.2202302,0.4299525,-0.6699881,0.4292443
0.3269179,0.5550877,0.6469139,1.3014038,1.6966065,0.6269526,0.2033979,0.2769716
-0.7593038,-0.7584779,-1.1004623,-0.2448461,1.3644069,-1.2683651,-0.6272998,-1.6468699
-2.1798261,-2.8780423,-2.7914985,-2.1359290,-1.3722085,-2.8330635,-1.9636189,-3.1816772
-0.5658848,-2.1535606,-1.1476567,-1.6738718,-2.4300692,-0.9543301,-0.6067591,-1.2826980
2.7827842,0.4234401,1.4118101,1.3005838,-0.0300691,1.3236842,1.1580703,1.8179678
4.8422570,2.8411184,2.8663175,4.7674356,3.1700259,2.7350141,1.8869174,3.3909170
1.8649980,2.3004379,1.3861483,2.5370669,1.2643074,1.8864027,0.7330384,0.9003891
-4.8022749,-3.1465965,-3.9277558,-4.7783873,-5.1824965,-3.2497602,-3.7041762,-4.2535585
-4.2458282,-3.1786846,-3.4897635,-5.0083074,-4.2942334,-3.1342652,-3.0192464,-2.9918998
-0.3821518,-0.4189961,0.4209821,-0.6365680,-0.2773039,0.4591550,0.4694531,0.7975091
0.3611159,-0.1603013,1.5610042,1.5275590,0.6471287,1.6821697,1.3108280,2.7023912
-1.1539413,-0.8289142,0.0593833,0.4251990,-0.3720489,0.0327363,-0.2365537,1.8509486
-1.3341099,-0.6550711,-0.9593988,-1.2124083,-0.8438478,-1.6943627,-1.5678792,0.0156499
0.0773061,0.1181987,-0.3176281,-1.2633990,-0.0132376,-1.5001625,-0.7874544,0.3736636
0.6634278,0.1704044,0.1885590,-0.5514421,0.5337016,-0.6762273,0.9237789,1.7081809
-0.3966511,-1.1270381,-0.8504913,-0.7551223,-0.2819962,-0.9086295,0.7412161,0.6879598
-0.8250886,-1.8235359,-1.4799931,-0.9886194,-0.4251279,-0.8857514,-0.7670159,-0.9659941
0.7353540,0.0478025,0.3128854,0.2852614,1.5536138,1.0327778,-0.2796737,0.5954887
1.7964157,2.2339325,2.1643402,1.2501517,2.4764839,2.7841324,1.7065708,2.8219010
1.2166653,2.1862399,1.8402493,0.4009051,0.8626434,2.1834409,1.9754754,1.7896574
